Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	stationaryDist[1]	stationaryDist[2]	tree_length
19944	-2085.237	-2238.488	153.251	0.172571	0.00165975	0.0333282	0.0156444	0.0354808	0.056546	0.0591717	0.00503001	0.00505036	0.0472363	0.0380294	0.0436795	0.0309137	0.105897	0.0478849	0.0960775	0.139621	0.0423859	0.0006419	0.0209634	0.109815	0.0313693	0.00764326	0.00382748	0.0026851	0.000746618	0.000671152	0.0116889	0.00348939	0.00513301	0.000192597	0.00247045	0.00124928	0.0106259	0.00960852	0.0180182	0.00450944	0.00597139	0.00877006	0.0219214	0.012093	0.00273148	0.0182931	0.0316614	0.0229407	0.0116723	0.05894	0.00486293	0.000392407	0.0928517	0.00683368	0.0043103	0.00200759	0.0011106	0.00896706	0.0482946	0.0180802	0.0216884	0.0364226	0.00571048	0.0245581	0.00401777	0.0916816	0.105036	0.0100011	0.00273797	0.0138371	0.0307736	0.0312677	0.00521528	0.057414	0.00162541	0.0249815	0.00396273	0.00102853	0.00126012	0.0243397	0.00189328	0.000917012	0.017892	0.0436147	0.034726	0.000435381	0.00695321	0.00610797	0.0339296	0.00385259	0.0444877	0.0139546	0.00402189	0.00204654	0.4052689	1.594731	0.13628	0.378322	0.738415	1.35425	2.64325	7.33781	1.441105	3.934995	0.0744917	0.000716443	0.0143864	0.006753	0.0153155	0.0244085	0.0255419	0.00217124	0.00218003	0.0203899	0.0164156	0.0188546	0.0133441	0.0457111	0.0206699	0.0414725	0.0602683	0.0182962	0.000277081	0.00904899	0.0474024	0.0135408	0.00329927	0.00165216	0.00115904	0.000322283	0.000289708	0.00504562	0.00150622	0.0022157	8.31358e-05	0.00106639	0.000539262	0.00458674	0.00414759	0.00777769	0.00194653	0.00257759	0.00378566	0.00946255	0.00522002	0.00117906	0.00789633	0.0136669	0.00990253	0.00503844	0.0254419	0.00209912	0.000169385	0.0400801	0.00294981	0.00186057	0.000866591	0.000479397	0.0038707	0.0208467	0.00780443	0.00936196	0.0157221	0.00246497	0.0106007	0.0017343	0.039575	0.0453393	0.00431704	0.00118186	0.00597288	0.0132836	0.0134969	0.00225121	0.0247832	0.000701618	0.0107834	0.00171054	0.000443974	0.000543939	0.0105064	0.000817249	0.000395835	0.00772322	0.0188266	0.0149897	0.000187935	0.0030014	0.00263655	0.0146459	0.001663	0.0192034	0.0060236	0.00173608	0.000883403	0.797366	0.202634	2.316654
19980	-2090.855	-2243.476	152.6209	0.169299	0.0386052	0.0322408	0.0166537	0.0489385	0.040447	0.0842182	0.0125588	0.00122539	0.0977938	0.0497989	0.0449555	0.0315666	0.0350641	0.0478793	0.0832696	0.0884055	0.034923	0.000590691	0.0295699	0.142577	0.0374381	0.00039197	0.00966806	0.00568629	0.00277932	0.00401659	0.00596469	0.00283013	0.000580536	0.00169205	0.00428182	0.00328595	0.0225214	0.00929482	0.0130518	0.0102611	0.00889503	0.0042303	0.0131623	0.0332342	0.000856935	0.0195241	0.0254002	0.0260095	0.0203456	0.082651	0.00977131	0.0247863	0.00249971	0.0455446	0.0204046	0.017148	0.00577353	0.0196208	0.0591497	0.0575474	0.00212245	0.000166775	0.0172056	0.0230455	0.00932933	0.0138646	0.00578246	0.00322387	0.0557326	0.074459	0.103948	0.0113665	0.0191132	0.0136881	4.12201e-05	0.0162948	0.0150116	0.00141572	0.0336111	0.00628231	0.00465019	0.0042883	0.00674749	0.0136023	0.013067	0.0206305	0.0146581	0.206941	0.0028775	0.0323712	0.0199149	0.00186998	0.0166223	0.0759508	0.3741714	1.625829	0.134255	0.375569	0.736735	1.35734	2.66263	7.4485	1.451931	4.345144	0.0645988	0.0147304	0.012302	0.00635449	0.0186733	0.0154332	0.0321348	0.00479203	0.000467569	0.0373148	0.0190016	0.0171535	0.0120448	0.0133793	0.0182691	0.0317729	0.0337325	0.0133254	0.000225388	0.0112829	0.0544026	0.0142851	0.000149563	0.00368901	0.0021697	0.0010605	0.0015326	0.00227593	0.00107988	0.000221513	0.000645628	0.0016338	0.00125381	0.00859342	0.00354659	0.00498012	0.0039153	0.00339404	0.00161414	0.00502228	0.012681	0.000326977	0.00744975	0.00969185	0.00992436	0.00776318	0.0315368	0.0037284	0.0094576	0.000953804	0.0173783	0.0077857	0.00654311	0.00220298	0.00748662	0.0225695	0.0219582	0.000809857	6.36358e-05	0.00656509	0.00879338	0.00355976	0.00529028	0.00220639	0.00123012	0.0212657	0.028411	0.0396632	0.00433709	0.00729296	0.00522293	1.57282e-05	0.00621753	0.00572793	0.00054019	0.0128248	0.00239712	0.00177436	0.00163627	0.00257461	0.00519016	0.00498593	0.0078719	0.00559302	0.0789616	0.00109796	0.0123517	0.00759885	0.000713522	0.0063425	0.0289802	0.812914	0.187086	2.620777
20016	-2082.072	-2234.088	152.0154	0.303993	0.0354655	0.0276795	0.061951	0.0578277	0.0462529	0.0763231	0.00691639	0.00268124	0.0461398	0.0231755	0.0824191	0.0426425	0.0763604	0.0735798	0.0647081	0.103132	0.0343627	0.00115674	0.0366003	0.104113	0.0374365	0.00026281	0.00637473	0.000679599	0.00314643	0.00140931	0.00160793	0.00278546	0.00763481	0.00183793	0.000433636	0.00243303	0.0189297	0.00876561	0.00953193	0.0166313	0.00346475	0.00963511	0.0137506	0.0304125	0.0163629	0.0150075	0.026447	0.0122736	0.00937914	0.092546	0.00142768	0.00802669	0.100519	0.0225083	0.0045056	0.00412536	5.24894e-05	0.0359006	0.0099923	0.0142929	0.0153005	0.0322067	0.0081131	0.04264	0.00317362	0.141291	0.13483	0.0440314	0.00585885	0.0179757	0.00493389	0.0362812	0.0025063	0.0539848	0.0138209	0.0307377	0.0138755	0.00147532	0.00052765	0.0111258	0.0384812	0.00337226	0.00631558	0.0124949	0.0447056	0.00410355	0.0162425	0.00352956	0.0712507	0.0105646	0.0491266	0.0169143	0.0206169	0.0128274	0.3017669	1.698233	0.138254	0.380984	0.740032	1.35129	2.62478	7.23305	1.430708	5.627631	0.109222	0.0127425	0.00994505	0.0222585	0.0207771	0.0166183	0.0274223	0.00248501	0.000963351	0.0165777	0.00832679	0.0296126	0.0153211	0.0274357	0.0264367	0.0232491	0.0370545	0.0123463	0.000415609	0.0131502	0.0374072	0.0134507	9.44257e-05	0.00229039	0.000244175	0.00113049	0.000506356	0.000577718	0.00100079	0.00274313	0.000660354	0.000155802	0.000874169	0.0068013	0.00314942	0.00342475	0.00597551	0.00124486	0.00346182	0.0049405	0.010927	0.00587907	0.00539209	0.00950221	0.00440983	0.00336985	0.0332511	0.000512956	0.00288393	0.0361157	0.00808708	0.00161883	0.00148221	1.8859e-05	0.0128988	0.00359016	0.00513535	0.00549735	0.0115716	0.00291498	0.0153202	0.00114026	0.0507649	0.0484433	0.0158201	0.00210504	0.00645854	0.00177271	0.0130356	0.000900496	0.0193963	0.00496575	0.0110438	0.00498536	0.000530072	0.000189581	0.00399742	0.013826	0.00121163	0.00226914	0.00448933	0.0160624	0.00147437	0.00583582	0.00126815	0.0255999	0.00379578	0.0176508	0.00607718	0.0074075	0.00460878	0.849117	0.150883	2.783247
20052	-2101.932	-2254.263	152.3308	0.151466	0.0205308	0.0285644	0.052523	0.063969	0.171802	0.0741677	0.0365132	0.00167852	0.0276615	0.037115	0.121388	0.0268709	0.0777089	0.0451452	0.142655	0.107773	0.0393242	0.00159041	0.0170699	0.167631	0.0834699	6.89775e-05	0.0147134	0.00703283	0.0231152	0.00280639	0.00516361	0.00343134	0.000270087	0.00330826	0.00257539	0.00363333	0.0404089	0.0151838	0.0247901	0.0113188	0.0085661	0.018218	0.00943132	0.0281416	0.00194765	0.0122585	0.035526	0.0436662	0.0260494	0.0897335	0.0200273	0.0411305	0.011823	0.0548508	0.00166665	0.0220824	0.000435807	0.0455544	0.0377807	0.0604408	0.0108834	0.00325799	0.0124131	0.0975689	0.00899721	0.0205003	0.00572609	0.00414227	0.0720606	0.0526077	0.11243	0.0133164	0.0424921	0.00485589	0.00302889	0.0548566	0.00153313	0.00522391	0.00682544	0.0119177	0.00458929	0.00772577	0.00236616	0.00569645	0.000383789	0.023656	0.0135506	0.126782	0.00602716	0.0325963	0.0857858	0.0317866	0.00618934	0.0492549	0.4760839	1.523916	0.177798	0.430713	0.768906	1.30055	2.32173	5.62435	1.248817	3.20094	0.0478596	0.00648725	0.00902566	0.016596	0.0202127	0.0542853	0.0234352	0.0115373	0.000530371	0.00874039	0.0117274	0.0383558	0.00849057	0.0245541	0.0142648	0.0450757	0.0340536	0.0124255	0.000502533	0.00539368	0.0529673	0.0263745	2.17952e-05	0.00464909	0.00222221	0.00730385	0.000886751	0.00163158	0.00108422	8.5341e-05	0.00104533	0.000813763	0.00114805	0.0127682	0.0047977	0.00783308	0.00357647	0.00270668	0.00575646	0.00298007	0.00889209	0.00061541	0.00387341	0.0112254	0.0137975	0.00823098	0.0283537	0.00632814	0.0129962	0.00373579	0.0173315	0.000526621	0.00697751	0.000137705	0.0143941	0.0119378	0.0190978	0.00343891	0.00102945	0.00392223	0.0308295	0.0028429	0.00647762	0.00180931	0.00130886	0.0227694	0.0166228	0.0355252	0.00420767	0.0134265	0.00153434	0.000957057	0.0173334	0.000484433	0.00165063	0.00215668	0.0037657	0.00145011	0.00244116	0.000747651	0.00179994	0.000121268	0.00747472	0.00428166	0.0400601	0.00190444	0.0102996	0.0271063	0.0100438	0.00195568	0.0155634	0.761958	0.238042	3.164796
20088	-2097.409	-2248.238	150.8288	0.267461	0.07341	0.0189218	0.0181764	0.17975	0.120513	0.132687	0.0219206	0.0169415	0.038446	0.0332116	0.154956	0.0556495	0.0524607	0.041869	0.115341	0.145325	0.0683157	0.0125268	0.021267	0.183406	0.0614187	0.000436192	0.0188555	0.00391382	0.0150214	0.00397604	0.00807272	0.00904874	0.00235119	0.00246745	0.00477142	0.00774775	0.050801	0.00700234	0.0170559	0.015331	0.00241444	0.0158317	0.0340733	0.0738978	0.00569989	0.0291629	0.0553247	0.0482275	0.0279449	0.0877789	0.0229398	0.0779525	0.000320758	0.0865442	0.0163837	0.0359381	0.0010457	0.0449637	0.0450668	0.0898751	0.0170398	0.00347542	0.0271236	0.0646093	0.0165576	0.0161876	0.000621313	0.00174605	0.0426387	0.114678	0.159933	0.0161284	0.0256442	0.0158529	0.0403881	0.0515285	0.0100375	0.00060465	0.0519926	0.0204359	0.00570576	0.0115915	0.00657352	0.00485668	0.000963506	0.0247244	0.0146994	0.134267	0.0182311	0.0231224	0.0268431	0.0473397	0.00208624	0.111059	0.3874615	1.612539	0.222424	0.480418	0.795556	1.25698	2.08152	4.49591	1.086895	4.161803	0.0680302	0.0186723	0.00481287	0.00462328	0.0457205	0.0306531	0.0337498	0.00557562	0.00430916	0.00977896	0.00844758	0.039414	0.0141548	0.0133437	0.0106496	0.0293375	0.0369642	0.0173765	0.00318626	0.0054094	0.0466503	0.0156222	0.000110948	0.004796	0.000995502	0.00382079	0.00101133	0.00205334	0.0023016	0.00059804	0.00062761	0.00121364	0.00197069	0.0129215	0.00178109	0.00433828	0.00389954	0.000614126	0.00402688	0.00866676	0.0187963	0.0014498	0.00741776	0.0140722	0.0122669	0.00710794	0.0223271	0.00583487	0.0198277	8.15867e-05	0.022013	0.00416728	0.00914108	0.000265981	0.0114368	0.011463	0.0228603	0.00433419	0.000883995	0.00689904	0.0164337	0.00421152	0.00411741	0.000158035	0.000444119	0.0108454	0.0291692	0.0406799	0.00410236	0.00652275	0.00403229	0.010273	0.0131066	0.0025531	0.000153796	0.0132246	0.00519798	0.00145129	0.00294836	0.00167201	0.00123533	0.000245073	0.00628881	0.00373888	0.0341517	0.00463718	0.00588131	0.00682769	0.0120411	0.000530646	0.0282485	0.806269	0.193731	3.931499
20124	-2101.587	-2254.369	152.7821	0.243893	0.00144744	0.0424025	0.00854958	0.0650137	0.0658618	0.0248984	0.00341483	0.00710866	0.0253652	0.0720264	0.0875303	0.0337642	0.0779115	0.0542001	0.0876786	0.100302	0.0327889	0.000327956	0.0224295	0.129822	0.0305551	0.0058716	0.00668733	0.000952186	0.0025232	0.00211584	0.00200544	0.00751229	0.000270482	0.00132704	0.00324907	0.00115612	0.0213919	0.00985452	0.0215084	0.00401648	0.00422135	0.00105375	0.0141882	0.0174275	0.0030256	0.0257264	0.0227599	0.0279822	0.0299333	0.0925405	0.00440163	0.00306617	0.0574338	0.0132165	0.0277697	0.00222354	0.00183064	0.0167834	0.0651172	0.018225	0.0235307	0.00363968	0.00291268	0.0418247	0.00594465	0.09015	0.128944	0.0182034	0.000762952	0.0128297	0.00593781	0.0316402	0.00884783	0.0644494	0.00672197	0.0466717	0.00772139	0.0131364	0.000863558	0.0201654	0.0276862	0.0214262	0.00564717	0.0621367	0.00271074	0.00202422	0.00125937	0.000534731	0.0662891	0.0256157	0.0236344	0.00938391	0.00948757	0.0206582	0.3905745	1.609426	0.13557	0.377358	0.737828	1.35533	2.65	7.37628	1.444886	4.120663	0.094898	0.000563195	0.0164987	0.00332662	0.0252967	0.0256266	0.00968788	0.0013287	0.00276596	0.00986954	0.0280253	0.0340578	0.0131376	0.0303151	0.0210891	0.0341155	0.0390272	0.0127581	0.000127607	0.00872727	0.0505134	0.0118889	0.00228462	0.00260202	0.000370493	0.000981769	0.000823269	0.000780311	0.00292301	0.000105244	0.000516349	0.0012642	0.000449842	0.00832355	0.00383437	0.00836887	0.0015628	0.00164251	0.000410013	0.00552059	0.00678098	0.00117725	0.0100101	0.0088558	0.0108878	0.011647	0.0360073	0.00171266	0.00119304	0.0223473	0.00514249	0.0108051	0.000865172	0.000712297	0.00653037	0.0253369	0.00709131	0.00915573	0.00141619	0.00113332	0.0162739	0.00231305	0.0350771	0.0501717	0.00708288	0.000296862	0.00499201	0.00231039	0.0123111	0.00344267	0.0250771	0.0026155	0.0181598	0.00300437	0.00511135	0.000336008	0.0078463	0.0107726	0.00833686	0.0021973	0.0241772	0.00105474	0.00078762	0.000490018	0.000208062	0.0257929	0.00996699	0.00919608	0.00365125	0.00369159	0.00803806	0.804713	0.195287	2.570052
20160	-2091.007	-2242.698	151.6911	0.258253	0.0272972	0.0665506	0.0153104	0.0663593	0.125856	0.0758516	0.00431264	0.000255094	0.068608	0.0526666	0.105779	0.0521378	0.107647	0.0545193	0.0498728	0.11044	0.0345298	0.00150855	0.0131891	0.157072	0.102559	0.00114207	0.0182245	0.00340796	0.00320554	0.0109685	0.00185529	0.00561194	0.00148212	0.00380603	0.00143782	0.000429805	0.0307363	0.0166093	0.0162714	0.0278896	0.0125725	0.00694092	0.0180239	0.0387866	0.0148807	0.0323753	0.0461915	0.0114892	0.01198	0.101768	0.0160066	0.034435	0.00952939	0.0201188	0.00132068	0.012298	0.00792947	0.0608242	0.00929246	0.0512308	0.0187632	0.00168104	0.00441627	0.0072685	0.00586189	0.0711977	0.00138998	0.00519945	0.0630769	0.0372785	0.184822	0.00450935	0.0361649	0.00443276	0.0137087	0.0463369	0.00690016	0.0070342	0.000530199	0.0122115	0.00724736	0.00282609	0.00389879	0.0170082	0.0455324	0.0183938	0.00159134	0.175433	0.00256779	0.056318	0.0377412	0.0396125	0.005851	0.104715	0.3494192	1.650581	0.189928	0.444801	0.776666	1.28755	2.24819	5.26515	1.201097	4.723784	0.0791418	0.00836526	0.0203945	0.00469187	0.0203359	0.0385686	0.0232448	0.00132161	7.81737e-05	0.021025	0.0161397	0.032416	0.0159777	0.0329884	0.0167075	0.0152836	0.0338443	0.0105817	0.000462295	0.0040418	0.0481348	0.0314292	0.000349988	0.00558491	0.00104437	0.00098234	0.00336131	0.000568555	0.00171978	0.000454196	0.00116636	0.000440621	0.000131714	0.00941917	0.00508994	0.00498639	0.00854678	0.00385285	0.00212705	0.00552343	0.0118862	0.0045602	0.00992142	0.0141554	0.00352087	0.00367129	0.0311869	0.00490523	0.0105526	0.00292029	0.00616542	0.000404722	0.00376874	0.00242999	0.0186396	0.00284768	0.0156997	0.00574999	0.000515158	0.00135337	0.00222744	0.00179638	0.0218186	0.000425961	0.00159338	0.01933	0.011424	0.0566389	0.00138189	0.0110828	0.00135842	0.00420103	0.0142	0.00211456	0.00215564	0.00016248	0.00374222	0.00222096	0.000866059	0.00119479	0.00521217	0.0139534	0.0056368	0.000487668	0.0537617	0.000786903	0.0172587	0.0115658	0.0121393	0.00179304	0.03209	0.82529	0.17471	3.263166
20196	-2102.368	-2253.796	151.4279	0.36343	0.0313477	0.0422458	0.0230394	0.0620386	0.143635	0.0928105	0.0090087	0.000147989	0.0388646	0.0433871	0.135998	0.111446	0.0521063	0.0443347	0.0847321	0.0958954	0.0365284	0.00800856	0.021091	0.144118	0.0280391	0.00379977	0.00714502	0.00667477	0.00451087	0.00174415	0.0163946	0.00654621	0.00203374	0.00473228	0.00414693	0.00161202	0.0233989	0.0332919	0.0102522	0.0125519	0.0107213	0.0202215	0.015071	0.0501577	0.00559456	0.00602495	0.0788915	0.025047	0.048086	0.102364	0.0318034	0.00734543	0.0222724	0.0256764	0.00109528	0.0173229	0.0144988	0.0535797	0.00969409	0.0359381	0.00594828	0.000462369	0.0237492	0.0301505	0.010577	0.066087	0.00759558	0.000406989	0.113565	0.0529387	0.131136	0.000387961	0.0214718	0.0231597	0.00372072	0.0137059	0.00410128	0.00245166	0.00156711	0.0343771	0.00296428	0.00153394	0.00269948	0.0204635	0.03369	0.0427921	0.0095659	0.121871	0.00152969	0.0394653	0.0442567	0.0557359	0.00422892	0.100024	0.3533604	1.64664	0.161746	0.411288	0.757916	1.31941	2.43138	6.18252	1.317233	4.659944	0.108136	0.00932723	0.0125699	0.00685518	0.0184591	0.0427374	0.027615	0.00268046	4.40327e-05	0.0115638	0.0129095	0.0404652	0.0331597	0.0155038	0.0131914	0.0252113	0.0285329	0.0108687	0.00238288	0.00627546	0.0428812	0.00834281	0.00113059	0.00212594	0.00198602	0.00134217	0.000518957	0.00487808	0.00194777	0.000605121	0.00140805	0.00123388	0.000479643	0.00696215	0.00990573	0.00305046	0.00373472	0.00319002	0.00601673	0.00448426	0.014924	0.00166461	0.00179267	0.0234735	0.00745252	0.0143076	0.0304575	0.00946284	0.00218557	0.00662697	0.00763978	0.000325892	0.0051543	0.004314	0.0159422	0.0028844	0.0106931	0.00176986	0.000137574	0.00706637	0.00897102	0.00314709	0.0196636	0.00226	0.000121096	0.0337902	0.0157515	0.0390183	0.000115434	0.00638875	0.00689098	0.00110707	0.00407809	0.0012203	0.00072947	0.000466279	0.0102286	0.000881995	0.00045641	0.000803206	0.00608873	0.0100242	0.0127324	0.00284625	0.0362617	0.000455146	0.0117426	0.0131682	0.0165837	0.00125828	0.0297612	0.82332	0.17668	3.360875
20232	-2090.542	-2242.188	151.6452	0.18614	0.00913659	0.0515206	0.0171173	0.079163	0.0990904	0.0794582	0.00380124	0.00143363	0.0819776	0.0593205	0.105236	0.0179508	0.0409147	0.0747159	0.0949717	0.134357	0.0509067	0.00304274	0.0257314	0.252216	0.0431753	0.00304746	0.0179304	0.00506797	0.0167833	0.000529734	0.00648604	0.0023087	0.00268997	0.00164899	0.00255813	0.00923228	0.0167297	0.0283427	0.00363239	0.0121219	0.0263183	0.0229458	0.0319048	0.0530072	0.00351486	0.0326665	0.0362985	0.0369055	0.0134961	0.181773	0.0060541	0.0202208	0.134391	0.0625187	0.000281299	0.0500609	0.0297339	0.0458467	0.0493846	0.0642649	0.00754183	0.00490424	0.0151537	0.0113677	0.0279023	0.0428833	0.00654111	0.0029406	0.0216179	0.0519439	0.0838374	0.0267365	0.0472412	0.0134904	0.00659857	0.0679285	0.00337777	0.00382574	0.0600698	0.0189168	0.00807536	0.000744013	0.002316	0.0137808	0.0190714	0.0124666	0.0155843	0.12813	0.00108307	0.0475356	0.0172959	0.0419592	0.0035672	0.147447	0.4285165	1.571484	0.206011	0.462788	0.786331	1.27173	2.16082	4.85412	1.142324	3.667265	0.0527914	0.00259124	0.0146118	0.00485466	0.0224515	0.0281032	0.0225353	0.00107808	0.000406595	0.0232498	0.016824	0.029846	0.00509107	0.0116039	0.0211903	0.0269351	0.0381052	0.0144377	0.000862957	0.00729772	0.0715313	0.012245	0.000864296	0.00508526	0.00143733	0.00475995	0.000150239	0.00183952	0.000654773	0.000762906	0.000467674	0.000725516	0.00261838	0.00474472	0.00803833	0.00103019	0.0034379	0.00746418	0.0065077	0.00904857	0.0150335	0.000996854	0.0092646	0.0102947	0.0104668	0.00382764	0.0515529	0.00171701	0.00573486	0.0381149	0.017731	7.97795e-05	0.0141978	0.00843288	0.0130026	0.014006	0.0182263	0.00213895	0.0013909	0.00429776	0.00322401	0.00791341	0.0121622	0.00185513	0.000833989	0.00613109	0.0147319	0.0237773	0.00758277	0.0133982	0.00382604	0.00187143	0.0192653	0.000957975	0.00108502	0.0170365	0.00536502	0.00229027	0.000211011	0.000656843	0.00390838	0.00540887	0.00353567	0.00441989	0.0363391	0.000307171	0.0134816	0.00490532	0.0119001	0.0010117	0.0418176	0.785742	0.214258	3.525949
20268	-2097.308	-2248.787	151.4791	0.259411	0.0105184	0.0196667	0.0700536	0.0673403	0.0902364	0.0988181	0.0175993	0.000988031	0.0360762	0.0462552	0.0904767	0.0202446	0.0380643	0.116902	0.083765	0.132561	0.0562358	0.0036044	0.00672106	0.189868	0.0312669	0.0072104	0.0107452	0.00725324	0.00224202	0.00106317	0.00865227	0.00706212	0.00427177	0.00723318	0.00929356	0.0102699	0.0477619	0.0197382	0.0163672	0.0182411	0.0349095	0.0235013	0.0180424	0.0439005	0.00270368	0.0172403	0.0493552	0.0164718	0.0569953	0.155874	0.0195051	0.014901	0.0695815	0.0511872	0.00511429	0.0503534	0.0105849	0.108059	0.044415	0.0564564	0.00974305	0.00175674	0.0599178	0.0296144	0.00366957	0.0141829	0.00324439	0.00128335	0.0451424	0.00912202	0.11916	0.037188	0.0535233	0.00660542	0.000438212	0.0525333	0.0101002	0.00197982	0.0181066	0.0358928	0.0202181	0.000283362	0.00227822	0.0074795	0.0224017	0.0158299	0.0373145	0.115204	0.00465129	0.0238599	0.0105542	0.0379145	0.00584277	0.0864954	0.3725265	1.627474	0.175176	0.427603	0.76717	1.30349	2.33862	5.70853	1.259558	4.368746	0.0759232	0.00307847	0.00575596	0.0205029	0.0197088	0.0264099	0.0289216	0.00515089	0.000289172	0.0105586	0.0135377	0.0264803	0.00592507	0.0111405	0.0342142	0.0245159	0.0387973	0.0164588	0.00105492	0.00196709	0.0555695	0.00915103	0.0021103	0.00314484	0.00212284	0.000656184	0.000311162	0.0025323	0.0020669	0.00125024	0.00211697	0.00271999	0.00300574	0.0139787	0.00577688	0.00479026	0.0053387	0.0102171	0.00687823	0.00528056	0.0128486	0.000791299	0.0050458	0.014445	0.00482088	0.0166811	0.0456205	0.00570866	0.00436115	0.0203648	0.0149812	0.00149682	0.0147372	0.00309792	0.0316262	0.0129992	0.0165234	0.00285155	0.000514154	0.0175364	0.00866739	0.00107399	0.00415098	0.000949551	0.000375604	0.013212	0.00266979	0.0348751	0.010884	0.0156649	0.00193324	0.000128254	0.0153752	0.00295608	0.000579443	0.00529935	0.0105049	0.00591732	8.29328e-05	0.000666777	0.00218906	0.00655641	0.00463301	0.010921	0.0337172	0.00136132	0.00698318	0.00308895	0.0110966	0.00171003	0.025315	0.813737	0.186263	3.416761
